,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
4197,ajah,Alpha bustop sangotedo Sangotedo Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,Nice 3 Bedroom flat for rent at alpha bustop sangotedo,800000,,0CCMY,"Updated 25 Dec 2019, Added 27 Mar 2019",Newly Built,"3 Bedrooms
New","Nice 3 Bedroom flat for rent.
Location: Alpha bustop sangotedo.
Agency and legal 10 %
Caution 50k
Contact USAKING Services for more information. Many other properties options available."
4198,ajah,Miracle CrescentSangotedo Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Self contain,200000,,6CGPN,"Updated 25 Dec 2019, Added 01 Jun 2019",,"Security
Supermarket Nearby
1 Bedroom","A fully furnished room self contain apartment for rent
It it’s fully furnished (en suite)with
Bed/Foam
Wardrobe
Curtain
Other amenities
Just bring your bag only

Rent : ?200,000

Don’t miss this deal.
For more info on this deal kindly call;

APRO GLOBAL REAL ESTATE

Web:
[email protected] com

Tel: 01-7620139

Mobile: 080-51-595-336,080-29-481-639

070-63-822-217, 070-82-974-088"
4199,ajah,Sangotedo/BlencoSangotedo Ajah Lagos,2 beds 1 baths 2 Toilets,2,1,2,An affordable mini-flat for rent,500000,,8CKRJ,"Updated 25 Dec 2019, Added 17 Jul 2019",Newly Built,"2 Bedrooms
New","An affordable mini flat at Sangotedo available for rent Rent:500k Caution: 40k Agency/agreement 10% Location: Sangotedo/Blenco For more information, call"
4200,ajah,Alpha bustop sangotedo Sangotedo Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,Nice 3 Bedroom flat for rent at alpha bustop sangotedo,800000,,0CCMY,"Updated 25 Dec 2019, Added 27 Mar 2019",Newly Built,"3 Bedrooms
New","Nice 3 Bedroom flat for rent.
Location: Alpha bustop sangotedo.
Agency and legal 10 %
Caution 50k
Contact USAKING Services for more information. Many other properties options available."
4201,ajah,Sangotedo/ sunview Sangotedo Ajah Lagos,1 beds 2 baths 2 Toilets,1,2,2,Nice Mini flat for rent at sangotedo,400000,,1CDGQ,"Updated 25 Dec 2019, Added 11 Apr 2019",Newly Built,"1 Bedrooms
New","Nice Mini flat for rent
Rent 400k
No caution fee
Agency /agreement 10 %
Location sangotedo /sunview estate
Contact USAKING Services for more information. Many other properties options available."
4202,ajah,.Sangotedo Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,MINI FLAT,500000,,7CBDN,"Updated 25 Dec 2019, Added 25 Feb 2019",,1 Bedroom,"Mini flat for rent
by Blenco SuperMarket,
Sangotedo - Lekki

Lagos

Rent: N500, 000

For more info on this deal kindly call;

APRO GLOBAL REAL ESTATE"
4203,ajah,Miracle CrescentSangotedo Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Self contain,200000,,6CGPN,"Updated 25 Dec 2019, Added 01 Jun 2019",,"Security
Supermarket Nearby
1 Bedroom","A fully furnished room self contain apartment for rent
It it’s fully furnished (en suite)with
Bed/Foam
Wardrobe
Curtain
Other amenities
Just bring your bag only

Rent : ?200,000

Don’t miss this deal.
For more info on this deal kindly call;

APRO GLOBAL REAL ESTATE

Web:
[email protected] com

Tel: 01-7620139

Mobile: 080-51-595-336,080-29-481-639

070-63-822-217, 070-82-974-088"
4204,ajah,Sangotedo/BlencoSangotedo Ajah Lagos,2 beds 1 baths 2 Toilets,2,1,2,An affordable mini-flat for rent,500000,,8CKRJ,"Updated 25 Dec 2019, Added 17 Jul 2019",Newly Built,"2 Bedrooms
New","An affordable mini flat at Sangotedo available for rent Rent:500k Caution: 40k Agency/agreement 10% Location: Sangotedo/Blenco For more information, call"
4205,ajah,Sangotedo/blenco Sangotedo Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Lovely 2 Bedroom flat at sangotedo,1300000,,8CDMS,"Updated 25 Dec 2019, Added 15 Apr 2019",Newly Built,"2 Bedrooms
New","Lovely 2 bedroom flat for rent at sangotedo
Upper floor 1.1m
Middle floor 1.2m
Ground floor 1.3m
Service charge 100k
Caution 150k
Legal 10%
Agency 10%"
4206,ajah,LekkiAjah Lagos,beds baths Toilets,0,0,0,Self contain apartment for rent at Badore Lekki-Ajah Lagos,180000,,4CDWK,"Updated 25 Dec 2019, Added 23 Apr 2019",,,"Self contain apartment
For rent at Badore
Lekki - Ajah
Lagos

Rent: N180,000

For more info on this deal kindly call;

APRO GLOBAL REAL ESTATE

Web:
[email protected] com

Tel: 01-7620139

Mobile: 080-51-595-336,080-29-481-639

070-63-822-217, 070-82-974-088"
4207,ajah,.Thomas Estate Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,A lovely mini flat,600000,,1BXYL,"Updated 25 Dec 2019, Added 17 Dec 2018",Newly Built,"24 hours Electricity
POP Ceiling
Security
Water Treatment
Street Lights
Supermarket Nearby
Children Play Ground
24 Hours Security
Restaurants Nearby
Parking Space
Church Nearby
Mosques Nearby
Big Compound
1 Bedrooms
New
Cheap","Luxury and luxurious mini Flat with features such as POP ceiling, nice environment/ surrounding, fitted kitchen, access to good road, parking space, Nice Interiors and Finishing etc
Rent 600k
For more info contact us and other options are available"
4208,ajah,Badore Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Brand new 2 bedroom flat,800000,,8CLDX,"Updated 25 Dec 2019, Added 25 Jul 2019",Newly Built,"Security
Parking Space
All Room Ensuit
2 Bedrooms
New","Brand new 2 bedroom flat for rent in an estate in Badore.

Spacious rooms.

Serene environment.

For rent: 800,000

Please contact us on: [redacted]."
4209,ajah,Lekki Phase 1 Lekki Lagos,5 beds 5 baths 6 Toilets,5,5,6,Brand New Lovely 5 Bedroom Detached Duplex With Swimming Pool;,,Sponsored,7ENKL,"Updated 20 Apr 2021, Added 12 Apr 2021",Newly Built,"5 Bedrooms
New","Brand New Lovely 5 Bedroom Detached Duplex With Swimming Pool;

Location: Lekki Phase 1, Lagos.

Price: N275Million

Features:
Contemporary Design
All Rooms Ensuite
Fully Fitted Kitchen
Great neighborhood
Modern Architecture
2 Living Rooms
Refrigerator
Smoke Detectors
Fire Alarm
2 Room BQ
Laundry Room
High Ceiling
Cinema Room
CCTV cameras
Walk in closet
In-Built Speakers
Walk-in Shower
Bath Tub
Study Room
Balconies
Electrical Room
Solar Inverter
Swimming pool
Tiled Floor
Green Grass Beautification
Carpark space (5-6 cars).

Kindly contact Chidi [redacted] for more enquiries

MORTGAGE PLANS OF UP TO TEN YEARS ARE AVAILABLE WITH OUR LENDING PARTNER
PS. Get a free move @movesmartng and a 20% discount on cleaning when you buy from us."
4210,ajah,Thomas estateThomas Estate Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Luxury 2 Bedroom flat with ample parking space for rent,850000,,8CBNK,"Updated 25 Dec 2019, Added 06 Mar 2019",,2 Bedroom,"Lovely 2 bedroom flat with access to good road, fitted kitchen, spacious living room for rentat Thomas estate
Rent 850k
Caution 100k
Agency 10%
Legal 10%
Service 84k yearly

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4211,ajah,Majek Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,6 unit of 3 bedroom flat for rent at majek,1000000,,2CDRW,"Updated 25 Dec 2019, Added 18 Apr 2019",Newly Built,"3 Bedrooms
New","Six unite of 3bedroom flat at majek for rent
Work in progress
Rent 1m upstairs
900k downstairs
Caution 100k
Legal 10%
Agency 10%
Contact USAKING Services for more information. Many other properties options available"
4212,ajah,BlencoSangotedo Ajah Lagos,1 beds 2 baths 2 Toilets,1,2,2,Nice Mini flat for rent,380000,,2CCWE,"Updated 25 Dec 2019, Added 03 Apr 2019",Newly Built,"1 Bedrooms
New","Nice Mini flat for rent
Agency x agreement -10%
Caution-30k
Location-sangotedo/blenco
Contact USAKING Services for more details and to schedule a showing. Many other properties options available"
4213,ajah,Ocean Palm EstateSangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,A lovely 2 bedroom with parking space for lease at Sangotedo,600000,,3CACA,"Updated 25 Dec 2019, Added 07 Feb 2019",Newly Built,"POP Ceiling
Security
Fast Internet
Free WiFi
Supermarket Nearby
Street Lights
Parking Space
24 Hours Security
Restaurants Nearby
Mosques Nearby
Big Compound
24 hours Electricity
Children Play Ground
Church Nearby
Drainage System
2 Bedrooms
New","Lovely two bedroom flat with parking space, access to good road, fitted kitchen, spacious living room for rent
Rent 600k
Agency /agreement 10 %
Location sangotedo ocean palm

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4214,ajah,Sangotedo Sangotedo Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,Beautiful 3 bedroom flat for rent at sangotedo,800000,,5CFJZ,"Updated 25 Dec 2019, Added 16 May 2019",Newly Built,"3 Bedrooms
New","Three bedroom flat
Location. United Estate, Sangotedo
Rent. 800k
Agency 80k
Legal. 80k
Caution 50k
Contact USAKING Services for more information. Many other properties options available"
4215,ajah,SangotedoSangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,"Lovely 3 bedroom flat with ample parking space, nice environment for rent",850000,,0CAYL,"Updated 25 Dec 2019, Added 20 Feb 2019",,3 Bedroom,"Lovely Three bedroom apartment with well furnished, ample parking space, access to good road, fitted kitchen, spacious living room for rent
Rent 850k
Caution fee 50k
Agency 10%
Legal 10%
Location sangotedo

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4216,ajah,Peninsula estateSangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,A lovely 3 bedroom with parking space for lease at Sangotedo,1300000,,0CAC,"Updated 25 Dec 2019, Added 07 Feb 2019",,3 Bedroom,"Excellently finished three bedroom flat with ample parking space, nice surroundings, access to good road, fitted kitchen, spacious living room for rent
Rent 1.3m
Agency /agreement 10 %
Caution fee 100k
Location sangotedo /peninsula
Two bedroom apartment same compound
Rent 1m

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4217,ajah,Oral Estate Ajah Lagos,4 beds 5 baths 5 Toilets,4,5,5,Beautiful 4 bedroom duplex for rent at Oral Estate,2000000,,4CCML,"Updated 25 Dec 2019, Added 27 Mar 2019",Newly Built,"4 Bedrooms
New","Beautiful 4bedroom duplex for rent.
location-oral estate
agency x agreement-10%
Caution-200k
Contact USAKING Services for more information. Many other properties options available."
4218,ajah,BlencoSangotedo Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,"Lovely 4 bedroom flat with ample parking space, nice environment for rent",1500000,,8BZRG,"Updated 25 Dec 2019, Added 30 Jan 2019",,4 Bedroom,"Lovely 4 bedroom flat with fitted kitchen,parking space, access to good road, nice environment, spacious living room, nice finishing for rent
Location sangotedo /blenco
Rent 1.5m
Caution 100k
Agency 10%
Service charge #150

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4219,ajah,Chois EstateAjiwe Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,Beautifully finished 4 bedroom duplex with two sitting room for rent,1500000,,9CAYL,"Updated 25 Dec 2019, Added 20 Feb 2019",,4 Bedroom,"Beautifully finished 2 wings of 4 bedroom duplex with two sitting room, BQ, all rooms ensuit, 24 hours light, well furnished, ample parking space, access to good road, fitted kitchen, spacious living room for sale Location Chois Estate, Ajah Rent 1.5m Caution 100k Agency 10% Legal 10% For more info contact us and other options are available We also offer free fumigation if you take any of our property"
4220,ajah,AdesanyaAbraham Adesanya Estate Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,A lovely 2 bedroom with parking space for lease,1000000,,6CBLQ,"Updated 25 Dec 2019, Added 04 Mar 2019",,2 Bedroom,"Lovely 2 Bedroom flat with ample parking space, access to good road, fitted kitchen, spacious living room for rent
Rent 1m
Caution fee 50k
Legal 10%
Agency :10%
Location lbs/Abraham adesanya

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4221,ajah,Peninsula estateSangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,A lovely 3 bedroom with parking space for lease at Sangotedo,1300000,,0CAC,"Updated 25 Dec 2019, Added 07 Feb 2019",,3 Bedroom,"Excellently finished three bedroom flat with ample parking space, nice surroundings, access to good road, fitted kitchen, spacious living room for rent
Rent 1.3m
Agency /agreement 10 %
Caution fee 100k
Location sangotedo /peninsula
Two bedroom apartment same compound
Rent 1m

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4222,ajah,Oral Estate Ajah Lagos,4 beds 5 baths 5 Toilets,4,5,5,Beautiful 4 bedroom duplex for rent at Oral Estate,2000000,,4CCML,"Updated 25 Dec 2019, Added 27 Mar 2019",Newly Built,"4 Bedrooms
New","Beautiful 4bedroom duplex for rent.
location-oral estate
agency x agreement-10%
Caution-200k
Contact USAKING Services for more information. Many other properties options available."
4223,ajah,BlencoSangotedo Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,"Lovely 4 bedroom flat with ample parking space, nice environment for rent",1500000,,8BZRG,"Updated 25 Dec 2019, Added 30 Jan 2019",,4 Bedroom,"Lovely 4 bedroom flat with fitted kitchen,parking space, access to good road, nice environment, spacious living room, nice finishing for rent
Location sangotedo /blenco
Rent 1.5m
Caution 100k
Agency 10%
Service charge #150

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4224,ajah,Ocean Palm EstateSangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,A lovely 2 bedroom with parking space for lease at Sangotedo,600000,,3CACA,"Updated 25 Dec 2019, Added 07 Feb 2019",Newly Built,"POP Ceiling
Security
Fast Internet
Free WiFi
Supermarket Nearby
Street Lights
Parking Space
24 Hours Security
Restaurants Nearby
Mosques Nearby
Big Compound
24 hours Electricity
Children Play Ground
Church Nearby
Drainage System
2 Bedrooms
New","Lovely two bedroom flat with parking space, access to good road, fitted kitchen, spacious living room for rent
Rent 600k
Agency /agreement 10 %
Location sangotedo ocean palm

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4225,ajah,Chois EstateAjiwe Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,Beautifully finished 4 bedroom duplex with two sitting room for rent,1500000,,9CAYL,"Updated 25 Dec 2019, Added 20 Feb 2019",,4 Bedroom,"Beautifully finished 2 wings of 4 bedroom duplex with two sitting room, BQ, all rooms ensuit, 24 hours light, well furnished, ample parking space, access to good road, fitted kitchen, spacious living room for sale Location Chois Estate, Ajah Rent 1.5m Caution 100k Agency 10% Legal 10% For more info contact us and other options are available We also offer free fumigation if you take any of our property"
4226,ajah,AdesanyaAbraham Adesanya Estate Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,A lovely 2 bedroom with parking space for lease,1000000,,6CBLQ,"Updated 25 Dec 2019, Added 04 Mar 2019",,2 Bedroom,"Lovely 2 Bedroom flat with ample parking space, access to good road, fitted kitchen, spacious living room for rent
Rent 1m
Caution fee 50k
Legal 10%
Agency :10%
Location lbs/Abraham adesanya

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4227,ajah,Osapa London Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Lovely 2 bedroom flat for rent at Osapa London.,1500000,,7CCPK,"Updated 25 Dec 2019, Added 28 Mar 2019",Newly Built,"2 Bedrooms
New","Lovely 2bedroom flat for rent
Location: Osapa London.
Agency: 10%
Legal: 10%.
Service charge: 400k.
Caution fee: 50k
Contact USAKING Services for more details and to schedule a showing. Many other properties options available."
4228,ajah,Peninsula garden Sangotedo Ajah Lagos,4 beds 5 baths 5 Toilets,4,5,5,Nice 4 bedroom duplex for rent,2000000,,9CDFU,"Updated 25 Dec 2019, Added 11 Apr 2019",Newly Built,"4 Bedrooms
New","Nice Four bedroom duplex for rent
Caution 200k
Agency /agreement 10 %
Location sangotedo /peninsula garden
Contact USAKING Services for more information. Many other properties options available"
4229,ajah,Peninsula garden Sangotedo Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Nice 2 bedroom flat for rent at peninsula garden,1000000,,1CDGK,"Updated 25 Dec 2019, Added 11 Apr 2019",Newly Built,"2 Bedrooms
New","Nice Two bedroom flat available for rent
Agency and legal 10%
Caution 100k
Contact USAKING Services for more details and to schedule a showing. Many other properties options available"
4230,ajah,CENTRAL IKOYI Old Ikoyi Ikoyi Lagos,4 beds 4 baths 5 Toilets,4,4,5,PRINCE ADEMOLA OSINUGA SPECIALS! MOST MAGNIFICENT TOPMOST FLOOR 4 BEDROOM APARTMENT IN IKOYI YET! PERIOD! @$3.5M,,Sponsored,6ELAQ,"Updated 22 Apr 2021, Added 16 Mar 2021",Serviced Newly Built,"4 Bedrooms
Serviced
New","STRICTLY FOR DIRECT CASH READY BUYERS ONLY.

PLEASE CONTACT PRINCE ADEMOLA OSINUGA IF YOU HAVE THE FINANCIAL CAPACITY TO UNDERTAKE IMMEDIATELY. THANK YOU

SALE PRICE: $3,500,000

IN YOUR BEST INTEREST CALL PRINCE ADEMOLA OSINUGA TO BUY NOW"
4231,ajah,gbetuAwoyaya Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,brand new luxurious 3bedroom flat,800000,,4CAXH,"Updated 25 Dec 2019, Added 20 Feb 2019",,3 Bedroom,"brand new 6 numbers of 3bedroom flat with all room ensuite and guest toilet at gbetu rent #800,000 slightly negotiable"
4232,ajah,Sangotedo Sangotedo Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,Nice 3 bedroom apartment for rent at sangotedo,800000,,8CCMJ,"Updated 25 Dec 2019, Added 27 Mar 2019",Newly Built,"3 Bedrooms
New","Nice 3 Bedroom Apartment for rent.
Location: Sangotedo
Agency and legal 10 %
Caution 50k
Contact USAKING Services for more information. Many other properties options available"
4233,ajah,Palm EstateAdo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,"Lovely 3 bedroom flat with ample parking space, nice environment for rent",2200000,,5BZNX,"Updated 25 Dec 2019, Added 29 Jan 2019",Newly Built,"POP Ceiling
Security
Water Treatment
Street Lights
Supermarket Nearby
Children Play Ground
Parking Space
Church Nearby
Drainage System
Mosques Nearby
3 Bedrooms
New
Cheap",Lovely and luxurious 3 bedroom for rent Location Plam City addo road ajah Rent 2.2m Caution negitiable Lagel 5% Agency 10% For more info contact us and other options are available We also offer free fumigation if you take any of our property
4234,ajah,United EstateSangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,A lovely 3 bedroom with parking space for lease at United Estate,900000,,2BZWM,"Updated 25 Dec 2019, Added 04 Feb 2019",,3 Bedroom,"Lovely 3 bedroom flat with parking space, access to good road, fitted kitchen, spacious living room for rent
Rent 900k
Caution 100k
Agency /agreement 10 %
Legal fee 5%
Location sangotedo /United estate

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
4235,ajah,Happy Land EstateSangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,Beautiful 3 bedroom flat with ample parking space for lease,1000000,,7CBBG,"Updated 25 Dec 2019, Added 22 Feb 2019",,3 Bedroom,"Beautiful 3 bedroom flat with ample parking space, access to good road, fitted kitchen, spacious living room for rent
Rent 1m
Caution fee 10%
Agency 10%
Legal 10%
Location Happy Land Estate, Sangotedo

For more info contact us and other options are available
We also offer free fumigation if you take any of our property"
